yardline_100,ydstogo,decision,prob
47,21,punt,1
47,22,go_for_it,0.3333333333333333
47,22,punt,0.6666666666666666
47,23,punt,1
47,24,punt,1
47,25,punt,1
47,26,punt,1
47,27,punt,1
47,29,punt,1
48,1,go_for_it,0.9069767441860465
48,1,punt,0.09302325581395349
48,2,go_for_it,0.45714285714285713
48,2,punt,0.5428571428571428
48,3,go_for_it,0.25
48,3,punt,0.75
48,4,go_for_it,0.2777777777777778
48,4,punt,0.7222222222222222
48,5,go_for_it,0.16666666666666666
48,5,punt,0.8333333333333334
48,6,go_for_it,0.09523809523809523
48,6,punt,0.9047619047619048
48,7,go_for_it,0.14705882352941177
48,7,punt,0.8529411764705882
48,8,go_for_it,0.16
48,8,punt,0.84
48,9,go_for_it,0.1
48,9,punt,0.9
48,10,go_for_it,0.3333333333333333
48,10,punt,0.6666666666666666
48,11,go_for_it,0.07407407407407407
48,11,punt,0.9259259259259259
48,12,go_for_it,0.14285714285714285
48,12,punt,0.8571428571428571
48,13,go_for_it,0.25
48,13,punt,0.75
48,14,go_for_it,0.1111111111111111
48,14,punt,0.8888888888888888
48,15,punt,1
48,16,go_for_it,0.23076923076923078
48,16,punt,0.7692307692307693
48,17,go_for_it,0.23076923076923078
48,17,punt,0.7692307692307693
48,18,go_for_it,0.25
48,18,punt,0.75
48,19,go_for_it,0.25
48,19,punt,0.75
48,20,punt,1
48,21,punt,1
48,23,punt,1
48,24,punt,1
48,26,go_for_it,1
48,27,punt,1
48,29,punt,1
48,31,go_for_it,1
48,32,punt,1
49,1,go_for_it,0.8260869565217391
49,1,punt,0.17391304347826086
49,2,go_for_it,0.475
49,2,punt,0.525
49,3,go_for_it,0.175
49,3,punt,0.825
49,4,go_for_it,0.3
49,4,punt,0.7
49,5,go_for_it,0.18604651162790697
49,5,punt,0.813953488372093
49,6,go_for_it,0.17073170731707318
49,6,punt,0.8292682926829268
49,7,go_for_it,0.18421052631578946
49,7,punt,0.8157894736842105
49,8,go_for_it,0.24
49,8,punt,0.76
49,9,go_for_it,0.18518518518518517
49,9,punt,0.8148148148148148
49,10,field_goal,0.027777777777777776
49,10,go_for_it,0.19444444444444445
49,10,punt,0.7777777777777778
49,11,go_for_it,0.17391304347826086
49,11,punt,0.8260869565217391
49,12,go_for_it,0.08333333333333333
49,12,punt,0.9166666666666666
49,13,go_for_it,0.125
49,13,punt,0.875
49,14,go_for_it,0.16666666666666666
49,14,punt,0.8333333333333334
49,15,go_for_it,0.125
49,15,punt,0.875
49,16,go_for_it,0.2857142857142857
49,16,punt,0.7142857142857143
49,17,go_for_it,0.125
49,17,punt,0.875
49,18,punt,1
49,19,go_for_it,0.125
49,19,punt,0.875
49,20,go_for_it,0.16666666666666666
49,20,punt,0.8333333333333334
49,21,punt,1
49,22,punt,1
49,23,punt,1
49,24,go_for_it,0.3333333333333333
49,24,punt,0.6666666666666666
49,25,go_for_it,0.5
49,25,punt,0.5
49,26,go_for_it,0.5
49,26,punt,0.5
49,27,punt,1
49,28,punt,1
49,29,punt,1
49,34,punt,1
50,1,go_for_it,0.7123287671232876
50,1,punt,0.2876712328767123
50,2,go_for_it,0.4897959183673469
50,2,punt,0.5102040816326531
50,3,go_for_it,0.4
50,3,punt,0.6
50,4,go_for_it,0.1568627450980392
50,4,punt,0.8431372549019608
50,5,go_for_it,0.17857142857142858
50,5,punt,0.8214285714285714
50,6,go_for_it,0.1276595744680851
50,6,punt,0.8723404255319149
50,7,go_for_it,0.10526315789473684
50,7,punt,0.8947368421052632
50,8,go_for_it,0.05555555555555555
50,8,punt,0.9444444444444444
50,9,go_for_it,0.03571428571428571
50,9,punt,0.9642857142857143
50,10,go_for_it,0.3333333333333333
50,10,punt,0.6666666666666666
50,11,go_for_it,0.24
50,11,punt,0.76
50,12,go_for_it,0.29411764705882354
50,12,punt,0.7058823529411765
50,13,go_for_it,0.06666666666666667
50,13,punt,0.9333333333333333
50,14,go_for_it,0.06666666666666667
50,14,punt,0.9333333333333333
50,15,go_for_it,0.16666666666666666
50,15,punt,0.8333333333333334
50,16,go_for_it,0.2
50,16,punt,0.8
50,17,punt,1
50,18,go_for_it,0.08333333333333333
50,18,punt,0.9166666666666666
50,19,go_for_it,0.25
50,19,punt,0.75
50,20,go_for_it,0.16666666666666666
50,20,punt,0.8333333333333334
50,21,punt,1
50,22,punt,1
50,23,punt,1
50,24,punt,1
50,25,punt,1
50,26,punt,1
50,27,punt,1
50,28,punt,1
50,30,go_for_it,1
50,31,punt,1
51,1,go_for_it,0.7093023255813954
51,1,punt,0.29069767441860467
51,2,go_for_it,0.3888888888888889
51,2,punt,0.6111111111111112
51,3,go_for_it,0.23076923076923078
51,3,punt,0.7692307692307693
51,4,go_for_it,0.3103448275862069
51,4,punt,0.6896551724137931
51,5,go_for_it,0.1891891891891892
51,5,punt,0.8108108108108109
51,6,go_for_it,0.23809523809523808
51,6,punt,0.7619047619047619
51,7,go_for_it,0.1111111111111111
51,7,punt,0.8888888888888888
51,8,go_for_it,0.09375
51,8,punt,0.90625
51,9,go_for_it,0.18181818181818182
51,9,punt,0.8181818181818182
51,10,go_for_it,0.16666666666666666
51,10,punt,0.8333333333333334
51,11,go_for_it,0.09523809523809523
51,11,punt,0.9047619047619048
51,12,go_for_it,0.09090909090909091
51,12,punt,0.9090909090909091
51,13,go_for_it,0.045454545454545456
51,13,punt,0.9545454545454546
51,14,go_for_it,0.15384615384615385
51,14,punt,0.8461538461538461
51,15,go_for_it,0.07692307692307693
51,15,punt,0.9230769230769231
51,16,go_for_it,0.18181818181818182
51,16,punt,0.8181818181818182
51,17,go_for_it,0.25
51,17,punt,0.75
51,18,punt,1
51,19,go_for_it,0.4
51,19,punt,0.6
51,20,go_for_it,0.16666666666666666
51,20,punt,0.8333333333333334
51,21,punt,1
51,22,punt,1
51,23,punt,1
51,24,go_for_it,0.5
51,24,punt,0.5
51,26,punt,1
51,32,punt,1
52,1,go_for_it,0.6515151515151515
52,1,punt,0.3484848484848485
52,2,go_for_it,0.19148936170212766
52,2,punt,0.8085106382978723
52,3,go_for_it,0.29545454545454547
52,3,punt,0.7045454545454546
52,4,go_for_it,0.15789473684210525
52,4,punt,0.8421052631578947
52,5,go_for_it,0.25
52,5,punt,0.75
52,6,go_for_it,0.12121212121212122
52,6,punt,0.8787878787878788
52,7,go_for_it,0.1590909090909091
52,7,punt,0.8409090909090909
52,8,go_for_it,0.13043478260869565
52,8,punt,0.8695652173913043
52,9,go_for_it,0.02631578947368421
52,9,punt,0.9736842105263158
52,10,go_for_it,0.1388888888888889
52,10,punt,0.8611111111111112
52,11,punt,1
52,12,go_for_it,0.1
52,12,punt,0.9
52,13,go_for_it,0.18181818181818182
52,13,punt,0.8181818181818182
52,14,go_for_it,0.08333333333333333
52,14,punt,0.9166666666666666
52,15,punt,1
52,16,punt,1
52,17,punt,1
52,18,punt,1
52,19,punt,1
52,20,punt,1
52,21,punt,1
52,22,punt,1
52,23,go_for_it,0.3333333333333333
52,23,punt,0.6666666666666666
52,24,punt,1
52,26,go_for_it,1
52,27,punt,1
52,28,punt,1
52,34,punt,1
53,1,go_for_it,0.5573770491803278
53,1,punt,0.4426229508196721
53,2,go_for_it,0.24324324324324326
53,2,punt,0.7567567567567568
53,3,go_for_it,0.125
53,3,punt,0.875
53,4,go_for_it,0.14583333333333334
53,4,punt,0.8541666666666666
53,5,go_for_it,0.1891891891891892
53,5,punt,0.8108108108108109
53,6,go_for_it,0.1111111111111111
53,6,punt,0.8888888888888888
53,7,go_for_it,0.11428571428571428
53,7,punt,0.8857142857142857
53,8,go_for_it,0.05405405405405406
53,8,punt,0.9459459459459459
53,9,punt,1
53,10,go_for_it,0.16
53,10,punt,0.84
53,11,punt,1
53,12,go_for_it,0.16666666666666666
53,12,punt,0.8333333333333334
53,13,go_for_it,0.15384615384615385
53,13,punt,0.8461538461538461
53,14,punt,1
53,15,go_for_it,0.06666666666666667
53,15,punt,0.9333333333333333
53,16,go_for_it,0.16666666666666666
53,16,punt,0.8333333333333334
53,17,go_for_it,0.09090909090909091
53,17,punt,0.9090909090909091
53,18,go_for_it,0.3333333333333333
53,18,punt,0.6666666666666666
53,19,go_for_it,0.16666666666666666
53,19,punt,0.8333333333333334
53,20,punt,1
53,21,go_for_it,0.25
53,21,punt,0.75
53,22,punt,1
53,23,go_for_it,0.25
53,23,punt,0.75
53,24,punt,1
53,26,punt,1
53,28,go_for_it,1
53,29,go_for_it,0.5
53,29,punt,0.5
53,31,punt,1
53,46,punt,1
54,1,go_for_it,0.6125
54,1,punt,0.3875
54,2,go_for_it,0.32075471698113206
54,2,punt,0.6792452830188679
54,3,go_for_it,0.2727272727272727
54,3,punt,0.7272727272727273
54,4,go_for_it,0.20408163265306123
54,4,punt,0.7959183673469388
54,5,go_for_it,0.11764705882352941
54,5,punt,0.8823529411764706
54,6,go_for_it,0.13636363636363635
54,6,punt,0.8636363636363636
54,7,go_for_it,0.10526315789473684
54,7,punt,0.8947368421052632
54,8,go_for_it,0.12903225806451613
54,8,punt,0.8709677419354839
54,9,go_for_it,0.17857142857142858
54,9,punt,0.8214285714285714
54,10,go_for_it,0.23529411764705882
54,10,punt,0.7647058823529411
54,11,go_for_it,0.05555555555555555
54,11,punt,0.9444444444444444
54,12,go_for_it,0.10526315789473684
54,12,punt,0.8947368421052632
54,13,punt,1
54,14,go_for_it,0.16666666666666666
54,14,punt,0.8333333333333334
54,15,go_for_it,0.1111111111111111
54,15,punt,0.8888888888888888
54,16,punt,1
54,17,go_for_it,0.5
54,17,punt,0.5
54,18,go_for_it,0.125
54,18,punt,0.875
54,19,go_for_it,0.1111111111111111
54,19,punt,0.8888888888888888
54,20,go_for_it,0.3
54,20,punt,0.7
54,21,punt,1
54,22,punt,1
54,23,go_for_it,0.5
54,23,punt,0.5
54,24,punt,1
54,26,punt,1
54,31,punt,1
55,1,go_for_it,0.5757575757575758
55,1,punt,0.42424242424242425
55,2,go_for_it,0.30864197530864196
55,2,punt,0.691358024691358
55,3,go_for_it,0.06521739130434782
55,3,punt,0.9347826086956522
55,4,go_for_it,0.20512820512820512
55,4,punt,0.7948717948717948
55,5,go_for_it,0.13043478260869565
55,5,punt,0.8695652173913043
55,6,go_for_it,0.1836734693877551
55,6,punt,0.8163265306122449
55,7,go_for_it,0.0851063829787234
55,7,punt,0.9148936170212766
55,8,go_for_it,0.09302325581395349
55,8,punt,0.9069767441860465
55,9,go_for_it,0.0625
55,9,punt,0.9375
55,10,go_for_it,0.18518518518518517
55,10,punt,0.8148148148148148
55,11,punt,1
55,12,go_for_it,0.13043478260869565
55,12,punt,0.8695652173913043
55,13,go_for_it,0.25
55,13,punt,0.75
55,14,go_for_it,0.13043478260869565
55,14,punt,0.8695652173913043
55,15,go_for_it,0.125
55,15,punt,0.875
55,16,go_for_it,0.125
55,16,punt,0.875
55,17,go_for_it,0.125
55,17,punt,0.875
55,18,go_for_it,0.3333333333333333
55,18,punt,0.6666666666666666
55,19,punt,1
55,20,punt,1
55,21,punt,1
55,22,punt,1
55,23,punt,1
55,24,punt,1
55,25,go_for_it,0.25
55,25,punt,0.75
55,26,punt,1
55,27,punt,1
55,29,punt,1
55,30,go_for_it,1
55,31,punt,1
55,33,punt,1
56,1,go_for_it,0.5625
56,1,punt,0.4375
56,2,go_for_it,0.23076923076923078
56,2,punt,0.7692307692307693
56,3,go_for_it,0.11363636363636363
56,3,punt,0.8863636363636364
56,4,go_for_it,0.12195121951219512
56,4,punt,0.8780487804878049
56,5,go_for_it,0.21951219512195122
56,5,punt,0.7804878048780488
56,6,go_for_it,0.06666666666666667
56,6,punt,0.9333333333333333
56,7,go_for_it,0.14285714285714285
56,7,punt,0.8571428571428571
56,8,go_for_it,0.10256410256410256
56,8,punt,0.8974358974358975
56,9,go_for_it,0.13333333333333333
56,9,punt,0.8666666666666667
56,10,go_for_it,0.13333333333333333
56,10,punt,0.8666666666666667
56,11,go_for_it,0.13333333333333333
56,11,punt,0.8666666666666667
56,12,go_for_it,0.16666666666666666
56,12,punt,0.8333333333333334
56,13,go_for_it,0.2
56,13,punt,0.8
56,14,go_for_it,0.25
56,14,punt,0.75
56,15,go_for_it,0.09090909090909091
56,15,punt,0.9090909090909091
56,16,go_for_it,0.16666666666666666
56,16,punt,0.8333333333333334
56,17,go_for_it,0.1
56,17,punt,0.9
56,18,punt,1
56,19,go_for_it,0.5
56,19,punt,0.5
56,20,punt,1
56,21,punt,1
56,22,go_for_it,1
56,23,punt,1
56,24,punt,1
56,25,punt,1
56,26,punt,1
56,27,punt,1
56,28,go_for_it,1
56,29,punt,1
56,30,punt,1
56,32,punt,1
56,40,punt,1
57,1,go_for_it,0.5
57,1,punt,0.5
57,2,go_for_it,0.25
57,2,punt,0.75
57,3,go_for_it,0.1
57,3,punt,0.9
57,4,go_for_it,0.17307692307692307
57,4,punt,0.8269230769230769
57,5,go_for_it,0.19444444444444445
57,5,punt,0.8055555555555556
57,6,go_for_it,0.2571428571428571
57,6,punt,0.7428571428571429
57,7,go_for_it,0.11428571428571428
57,7,punt,0.8857142857142857
57,8,go_for_it,0.03125
57,8,punt,0.96875
57,9,go_for_it,0.058823529411764705
57,9,punt,0.9411764705882353
57,10,go_for_it,0.06818181818181818
57,10,punt,0.9318181818181818
57,11,go_for_it,0.05
57,11,punt,0.95
57,12,go_for_it,0.09523809523809523
57,12,punt,0.9047619047619048
57,13,go_for_it,0.16666666666666666
57,13,punt,0.8333333333333334
57,14,go_for_it,0.17647058823529413
57,14,punt,0.8235294117647058
57,15,go_for_it,0.21428571428571427
57,15,punt,0.7857142857142857
57,16,go_for_it,0.09090909090909091
57,16,punt,0.9090909090909091
57,17,punt,1
57,18,go_for_it,0.125
57,18,punt,0.875
57,19,go_for_it,0.16666666666666666
57,19,punt,0.8333333333333334
57,20,punt,1
57,21,go_for_it,0.25
57,21,punt,0.75
57,22,punt,1
57,23,go_for_it,1
57,24,punt,1
57,25,go_for_it,0.5
57,25,punt,0.5
57,27,go_for_it,0.6666666666666666
57,27,punt,0.3333333333333333
57,28,punt,1
57,29,punt,1
57,31,go_for_it,1
57,32,punt,1
58,1,go_for_it,0.46
58,1,punt,0.54
58,2,go_for_it,0.07894736842105263
58,2,punt,0.9210526315789473
58,3,go_for_it,0.14035087719298245
58,3,punt,0.8596491228070176
58,4,go_for_it,0.13793103448275862
58,4,punt,0.8620689655172413
58,5,go_for_it,0.12244897959183673
58,5,punt,0.8775510204081632
58,6,go_for_it,0.11538461538461539
58,6,punt,0.8846153846153846
58,7,go_for_it,0.14285714285714285
58,7,punt,0.8571428571428571
58,8,go_for_it,0.15789473684210525
58,8,punt,0.8421052631578947
58,9,punt,1
58,10,go_for_it,0.225
58,10,punt,0.775
58,11,go_for_it,0.125
58,11,punt,0.875
58,12,go_for_it,0.07142857142857142
58,12,punt,0.9285714285714286
58,13,punt,1
58,14,punt,1
58,15,go_for_it,0.16666666666666666
58,15,punt,0.8333333333333334
58,16,punt,1
58,17,punt,1
58,18,go_for_it,0.14285714285714285
58,18,punt,0.8571428571428571
58,19,punt,1
58,20,punt,1
58,21,go_for_it,0.125
58,21,punt,0.875
58,22,punt,1
58,23,punt,1
58,24,punt,1
58,25,punt,1
58,27,punt,1
58,29,punt,1
59,1,go_for_it,0.39285714285714285
59,1,punt,0.6071428571428571
59,2,go_for_it,0.14285714285714285
59,2,punt,0.8571428571428571
59,3,go_for_it,0.06451612903225806
59,3,punt,0.9354838709677419
59,4,go_for_it,0.14754098360655737
59,4,punt,0.8524590163934426
59,5,go_for_it,0.18181818181818182
59,5,punt,0.8181818181818182
59,6,go_for_it,0.06557377049180328
59,6,punt,0.9344262295081968
59,7,go_for_it,0.1111111111111111
59,7,punt,0.8888888888888888
59,8,go_for_it,0.13953488372093023
59,8,punt,0.8604651162790697
59,9,go_for_it,0.08
59,9,punt,0.92
59,10,go_for_it,0.16326530612244897
59,10,punt,0.8367346938775511
59,11,go_for_it,0.0625
59,11,punt,0.9375
59,12,go_for_it,0.19047619047619047
59,12,punt,0.8095238095238095
59,13,go_for_it,0.1
59,13,punt,0.9
59,14,punt,1
59,15,go_for_it,0.05263157894736842
59,15,punt,0.9473684210526315
59,16,go_for_it,0.125
59,16,punt,0.875
59,17,go_for_it,0.2
59,17,punt,0.8
59,18,punt,1
59,19,punt,1
59,20,punt,1
59,21,punt,1
59,22,go_for_it,0.6666666666666666
59,22,punt,0.3333333333333333
59,23,go_for_it,0.5
59,23,punt,0.5
59,24,punt,1
59,25,punt,1
59,26,punt,1
59,29,punt,1
59,31,punt,1
60,1,go_for_it,0.3380281690140845
60,1,punt,0.6619718309859155
60,2,go_for_it,0.22
60,2,punt,0.78
60,3,go_for_it,0.16666666666666666
60,3,punt,0.8333333333333334
60,4,go_for_it,0.11904761904761904
60,4,punt,0.8809523809523809
60,5,go_for_it,0.20754716981132076
60,5,punt,0.7924528301886793
60,6,go_for_it,0.09523809523809523
60,6,punt,0.9047619047619048
60,7,go_for_it,0.015625
60,7,punt,0.984375
60,8,go_for_it,0.14285714285714285
60,8,punt,0.8571428571428571
60,9,go_for_it,0.05714285714285714
60,9,punt,0.9428571428571428
60,10,go_for_it,0.1791044776119403
60,10,punt,0.8208955223880597
60,11,go_for_it,0.1111111111111111
60,11,punt,0.8888888888888888
60,12,go_for_it,0.04
60,12,punt,0.96
60,13,go_for_it,0.15789473684210525
60,13,punt,0.8421052631578947
60,14,go_for_it,0.07692307692307693
60,14,punt,0.9230769230769231
60,15,go_for_it,0.17391304347826086
60,15,punt,0.8260869565217391
60,16,go_for_it,0.4
60,16,punt,0.6
60,17,go_for_it,0.08333333333333333
60,17,punt,0.9166666666666666
60,18,go_for_it,0.21428571428571427
60,18,punt,0.7857142857142857
60,19,go_for_it,0.125
60,19,punt,0.875
60,20,go_for_it,0.375
60,20,punt,0.625
60,21,go_for_it,0.16666666666666666
60,21,punt,0.8333333333333334
60,22,punt,1
60,23,punt,1
60,24,punt,1
60,25,punt,1
60,26,punt,1
60,27,punt,1
60,28,punt,1
60,30,punt,1
60,34,punt,1
60,41,punt,1
61,1,go_for_it,0.5
61,1,punt,0.5
61,2,go_for_it,0.21428571428571427
61,2,punt,0.7857142857142857
61,3,go_for_it,0.2391304347826087
61,3,punt,0.7608695652173914
61,4,go_for_it,0.16666666666666666
61,4,punt,0.8333333333333334
61,5,go_for_it,0.1388888888888889
61,5,punt,0.8611111111111112
61,6,go_for_it,0.02040816326530612
61,6,punt,0.9795918367346939
61,7,go_for_it,0.1
61,7,punt,0.9
61,8,go_for_it,0.058823529411764705
61,8,punt,0.9411764705882353
61,9,go_for_it,0.06666666666666667
61,9,punt,0.9333333333333333
61,10,go_for_it,0.0851063829787234
61,10,punt,0.9148936170212766
61,11,go_for_it,0.045454545454545456
61,11,punt,0.9545454545454546
61,12,go_for_it,0.1
61,12,punt,0.9
61,13,go_for_it,0.04
61,13,punt,0.96
61,14,go_for_it,0.25
61,14,punt,0.75
61,15,go_for_it,0.07142857142857142
61,15,punt,0.9285714285714286
61,16,punt,1
61,17,go_for_it,0.1
61,17,punt,0.9
61,18,punt,1
61,19,go_for_it,0.2222222222222222
61,19,punt,0.7777777777777778
61,20,punt,1
61,21,punt,1
61,22,go_for_it,0.14285714285714285
61,22,punt,0.8571428571428571
61,23,punt,1
61,24,punt,1
61,25,punt,1
61,26,punt,1
61,27,punt,1
61,28,punt,1
61,33,punt,1
62,1,go_for_it,0.34375
62,1,punt,0.65625
62,2,go_for_it,0.10144927536231885
62,2,punt,0.8985507246376812
62,3,go_for_it,0.23809523809523808
62,3,punt,0.7619047619047619
62,4,go_for_it,0.14814814814814814
62,4,punt,0.8518518518518519
62,5,go_for_it,0.06818181818181818
62,5,punt,0.9318181818181818
62,6,go_for_it,0.037037037037037035
62,6,punt,0.9629629629629629
62,7,go_for_it,0.057692307692307696
62,7,punt,0.9423076923076923
62,8,go_for_it,0.18181818181818182
62,8,punt,0.8181818181818182
62,9,go_for_it,0.14285714285714285
62,9,punt,0.8571428571428571
62,10,go_for_it,0.11627906976744186
62,10,punt,0.8837209302325582
62,11,go_for_it,0.10344827586206896
62,11,punt,0.896551724137931
62,12,go_for_it,0.07692307692307693
62,12,punt,0.9230769230769231
62,13,go_for_it,0.125
62,13,punt,0.875
62,14,go_for_it,0.13333333333333333
62,14,punt,0.8666666666666667
62,15,go_for_it,0.09523809523809523
62,15,punt,0.9047619047619048
62,16,go_for_it,0.07692307692307693
62,16,punt,0.9230769230769231
62,17,punt,1
62,18,punt,1
62,19,punt,1
62,20,go_for_it,0.25
62,20,punt,0.75
62,21,punt,1
62,22,punt,1
62,23,punt,1
62,24,go_for_it,0.6
62,24,punt,0.4
62,25,punt,1
62,26,punt,1
62,27,go_for_it,0.5
62,27,punt,0.5
62,28,punt,1
62,30,punt,1
62,32,punt,1
63,1,go_for_it,0.2857142857142857
63,1,punt,0.7142857142857143
63,2,go_for_it,0.10714285714285714
63,2,punt,0.8928571428571429
63,3,go_for_it,0.136986301369863
63,3,punt,0.863013698630137
63,4,go_for_it,0.18867924528301888
63,4,punt,0.8113207547169812
63,5,go_for_it,0.046511627906976744
63,5,punt,0.9534883720930233
63,6,go_for_it,0.03225806451612903
63,6,punt,0.967741935483871
63,7,go_for_it,0.03125
63,7,punt,0.96875
63,8,go_for_it,0.041666666666666664
63,8,punt,0.9583333333333334
63,9,go_for_it,0.10256410256410256
63,9,punt,0.8974358974358975
63,10,go_for_it,0.2553191489361702
63,10,punt,0.7446808510638298
63,11,go_for_it,0.05
63,11,punt,0.95
63,12,go_for_it,0.08
63,12,punt,0.92
63,13,punt,1
63,14,go_for_it,0.2
63,14,punt,0.8
63,15,go_for_it,0.14285714285714285
63,15,punt,0.8571428571428571
63,16,punt,1
63,17,punt,1
63,18,go_for_it,0.18181818181818182
63,18,punt,0.8181818181818182
63,19,go_for_it,0.125
63,19,punt,0.875
63,20,punt,1
63,21,go_for_it,0.3333333333333333
63,21,punt,0.6666666666666666
63,22,punt,1
63,23,go_for_it,0.3333333333333333
63,23,punt,0.6666666666666666
63,24,punt,1
63,25,punt,1
63,26,punt,1
63,27,go_for_it,0.5
63,27,punt,0.5
63,29,punt,1
63,35,go_for_it,1
64,1,go_for_it,0.325
64,1,punt,0.675
64,2,go_for_it,0.11538461538461539
64,2,punt,0.8846153846153846
64,3,go_for_it,0.1935483870967742
64,3,punt,0.8064516129032258
64,4,go_for_it,0.15384615384615385
64,4,punt,0.8461538461538461
64,5,go_for_it,0.05660377358490566
64,5,punt,0.9433962264150944
64,6,go_for_it,0.08108108108108109
64,6,punt,0.918918918918919
64,7,go_for_it,0.09090909090909091
64,7,punt,0.9090909090909091
64,8,go_for_it,0.07142857142857142
64,8,punt,0.9285714285714286
64,9,go_for_it,0.04878048780487805
64,9,punt,0.9512195121951219
64,10,go_for_it,0.2222222222222222
64,10,punt,0.7777777777777778
64,11,go_for_it,0.043478260869565216
64,11,punt,0.9565217391304348
64,12,go_for_it,0.041666666666666664
64,12,punt,0.9583333333333334
64,13,go_for_it,0.058823529411764705
64,13,punt,0.9411764705882353
64,14,go_for_it,0.07142857142857142
64,14,punt,0.9285714285714286
64,15,go_for_it,0.07142857142857142
64,15,punt,0.9285714285714286
64,16,go_for_it,0.05555555555555555
64,16,punt,0.9444444444444444
64,17,punt,1
64,18,go_for_it,0.125
64,18,punt,0.875
64,19,punt,1
64,20,punt,1
64,21,go_for_it,0.3333333333333333
64,21,punt,0.6666666666666666
64,22,punt,1
64,23,punt,1
64,24,go_for_it,0.3333333333333333
64,24,punt,0.6666666666666666
64,26,punt,1
64,27,go_for_it,1
64,28,punt,1
64,31,punt,1
64,37,punt,1
65,1,go_for_it,0.38
65,1,punt,0.62
65,2,go_for_it,0.22857142857142856
65,2,punt,0.7714285714285715
65,3,go_for_it,0.12121212121212122
65,3,punt,0.8787878787878788
65,4,go_for_it,0.2777777777777778
65,4,punt,0.7222222222222222
65,5,go_for_it,0.15306122448979592
65,5,punt,0.8469387755102041
65,6,go_for_it,0.07142857142857142
65,6,punt,0.9285714285714286
65,7,go_for_it,0.05
65,7,punt,0.95
65,8,go_for_it,0.13157894736842105
65,8,punt,0.868421052631579
65,9,go_for_it,0.16666666666666666
65,9,punt,0.8333333333333334
65,10,go_for_it,0.10204081632653061
65,10,punt,0.8979591836734694
65,11,go_for_it,0.07142857142857142
65,11,punt,0.9285714285714286
65,12,punt,1
65,13,go_for_it,0.034482758620689655
65,13,punt,0.9655172413793104
65,14,go_for_it,0.16666666666666666
65,14,punt,0.8333333333333334
65,15,go_for_it,0.13333333333333333
65,15,punt,0.8666666666666667
65,16,go_for_it,0.05
65,16,punt,0.95
65,17,punt,1
65,18,go_for_it,0.08333333333333333
65,18,punt,0.9166666666666666
65,19,go_for_it,0.09090909090909091
65,19,punt,0.9090909090909091
65,20,go_for_it,0.16666666666666666
65,20,punt,0.8333333333333334
65,21,go_for_it,0.08333333333333333
65,21,punt,0.9166666666666666
65,22,go_for_it,0.5
65,22,punt,0.5
65,23,punt,1
65,24,punt,1
65,25,punt,1
65,29,punt,1
66,1,go_for_it,0.371824480369515
66,1,punt,0.628175519630485
66,2,go_for_it,0.1111111111111111
66,2,punt,0.8888888888888888
66,3,go_for_it,0.041666666666666664
66,3,punt,0.9583333333333334
66,4,go_for_it,0.11764705882352941
66,4,punt,0.8823529411764706
66,5,go_for_it,0.12
66,5,punt,0.88
66,6,go_for_it,0.06097560975609756
66,6,punt,0.9390243902439024
66,7,go_for_it,0.025
66,7,punt,0.975
66,8,go_for_it,0.1388888888888889
66,8,punt,0.8611111111111112
66,9,punt,1
66,10,go_for_it,0.21052631578947367
66,10,punt,0.7894736842105263
66,11,punt,1
66,12,go_for_it,0.1
66,12,punt,0.9
66,13,go_for_it,0.041666666666666664
66,13,punt,0.9583333333333334
66,14,go_for_it,0.06666666666666667
66,14,punt,0.9333333333333333
66,15,go_for_it,0.05263157894736842
66,15,punt,0.9473684210526315
66,16,punt,1
66,17,punt,1
66,18,go_for_it,0.1111111111111111
66,18,punt,0.8888888888888888
66,19,go_for_it,0.125
66,19,punt,0.875
66,20,punt,1
66,21,go_for_it,0.14285714285714285
66,21,punt,0.8571428571428571
66,22,punt,1
66,23,punt,1
66,24,punt,1
66,25,go_for_it,1
66,26,punt,1
66,27,punt,1
66,28,punt,1
67,1,go_for_it,0.3392857142857143
67,1,punt,0.6607142857142857
67,2,go_for_it,0.15602836879432624
67,2,punt,0.8439716312056738
67,3,go_for_it,0.02857142857142857
67,3,punt,0.9714285714285714
67,4,punt,1
67,5,go_for_it,0.125
67,5,punt,0.875
67,6,go_for_it,0.14285714285714285
67,6,punt,0.8571428571428571
67,7,go_for_it,0.05172413793103448
67,7,punt,0.9482758620689655
67,8,go_for_it,0.029411764705882353
67,8,punt,0.9705882352941176
67,9,go_for_it,0.16666666666666666
67,9,punt,0.8333333333333334
67,10,go_for_it,0.15625
67,10,punt,0.84375
67,11,go_for_it,0.16666666666666666
67,11,punt,0.8333333333333334
67,12,go_for_it,0.125
67,12,punt,0.875
67,13,go_for_it,0.08
67,13,punt,0.92
67,14,go_for_it,0.09523809523809523
67,14,punt,0.9047619047619048
67,15,go_for_it,0.13043478260869565
67,15,punt,0.8695652173913043
67,16,go_for_it,0.2
67,16,punt,0.8
67,17,punt,1
67,18,punt,1
67,19,punt,1
67,20,punt,1
67,21,go_for_it,0.25
67,21,punt,0.75
67,22,punt,1
67,23,punt,1
67,24,punt,1
67,25,punt,1
67,27,punt,1
67,28,punt,1
67,29,go_for_it,0.5
67,29,punt,0.5
67,30,punt,1
68,1,go_for_it,0.2571428571428571
68,1,punt,0.7428571428571429
68,2,go_for_it,0.12
68,2,punt,0.88
68,3,go_for_it,0.12681159420289856
